,filename,start_time,end_time,site_id,time_difference
361,flevopark_13_audio1_2021-09-30_18-23-10_(11),2021-09-30 18:23:10+00:00,2021-09-30 20:46:19+00:00,flevopark_13_,6791.5
362,flevopark_13_audio1_2021-10-01_07-23-10_(14),2021-10-01 07:23:10+00:00,2021-10-01 09:00:00+00:00,flevopark_13_,-25772.0
363,flevopark_13_audio1_2021-10-07_05-00-00_(27),2021-10-07 05:00:00+00:00,2021-10-07 05:03:13+00:00,flevopark_13_,56325.5
364,flevopark_13_audio1_2021-10-10_16-00-00_(33),2021-10-10 16:00:00+00:00,2021-10-10 16:00:00+00:00,flevopark_13_,10923.0
365,flevopark_13_audio1_2021-10-09_05-00-00_(30),2021-10-09 05:00:00+00:00,2021-10-09 05:00:41+00:00,flevopark_13_,52807.5
366,flevopark_13_audio1_2021-10-03_16-00-00_(21),2021-10-03 16:00:00+00:00,2021-10-03 16:09:17+00:00,flevopark_13_,16672.5
367,flevopark_13_audio1_2021-10-03_05-00-00_(20),2021-10-03 05:00:00+00:00,2021-10-03 05:12:02+00:00,flevopark_13_,1185.0
368,flevopark_13_audio1_2021-11-25_07-23-10_(35),2021-11-25 07:23:10+00:00,2021-11-25 09:00:00+00:00,flevopark_13_,-119322.0
369,flevopark_13_audio1_2021-10-01_16-00-00_(15),2021-10-01 16:00:00+00:00,2021-10-01 18:23:09+00:00,flevopark_13_,9422.5
370,flevopark_13_audio1_2021-10-09_16-00-00_(31),2021-10-09 16:00:00+00:00,2021-10-09 16:00:25+00:00,flevopark_13_,13215.5
371,flevopark_13_audio1_2021-09-28_20-46-20_(2),2021-09-28 20:46:20+00:00,2021-09-28 22:00:00+00:00,flevopark_13_,-2921.0
372,flevopark_13_audio1_2021-09-29_05-00-00_(3),2021-09-29 05:00:00+00:00,2021-09-29 07:23:09+00:00,flevopark_13_,-34625.5
373,flevopark_13_audio1_2021-09-29_20-46-20_(7),2021-09-29 20:46:20+00:00,2021-09-29 22:00:00+00:00,flevopark_13_,5962.0
374,flevopark_13_audio1_2021-09-29_18-23-10_(6),2021-09-29 18:23:10+00:00,2021-09-29 20:46:19+00:00,flevopark_13_,12467.5
375,flevopark_13_audio1_2021-09-29_16-00-00_(5),2021-09-29 16:00:00+00:00,2021-09-29 18:23:09+00:00,flevopark_13_,21057.5
376,flevopark_13_audio1_2021-09-30_07-23-10_(9),2021-09-30 07:23:10+00:00,2021-09-30 09:00:00+00:00,flevopark_13_,-9119.0
377,flevopark_13_audio1_2021-10-01_05-00-00_(13),2021-10-01 05:00:00+00:00,2021-10-01 07:23:09+00:00,flevopark_13_,-18571.5
378,flevopark_13_audio1_2021-10-06_05-00-00_(25),2021-10-06 05:00:00+00:00,2021-10-06 05:04:24+00:00,flevopark_13_,-117842.0
379,flevopark_13_audio1_2021-10-06_16-00-00_(26),2021-10-06 16:00:00+00:00,2021-10-06 16:03:41+00:00,flevopark_13_,103111.5
380,flevopark_13_audio1_2021-10-05_16-00-00_(24),2021-10-05 16:00:00+00:00,2021-10-05 16:05:03+00:00,flevopark_13_,-71061.5
381,flevopark_13_audio1_2021-09-30_16-00-00_(10),2021-09-30 16:00:00+00:00,2021-09-30 18:23:09+00:00,flevopark_13_,15381.5
382,flevopark_13_audio1_2021-10-02_05-00-00_(18),2021-10-02 05:00:00+00:00,2021-10-02 06:45:03+00:00,flevopark_13_,-6001.5
383,flevopark_13_audio1_2021-10-07_16-00-00_(28),2021-10-07 16:00:00+00:00,2021-10-07 16:02:30+00:00,flevopark_13_,16747.0
384,flevopark_13_audio1_2021-10-08_05-00-00_(29),2021-10-08 05:00:00+00:00,2021-10-08 05:01:40+00:00,flevopark_13_,-27812.0
385,flevopark_13_audio1_2021-10-10_05-00-00_(32),2021-10-10 05:00:00+00:00,2021-10-10 05:00:00+00:00,flevopark_13_,3308.0
386,flevopark_13_audio1_2021-10-02_16-00-00_(19),2021-10-02 16:00:00+00:00,2021-10-02 16:17:36+00:00,flevopark_13_,25193.0
387,flevopark_13_audio1_2021-10-04_16-00-00_(22),2021-10-04 16:00:00+00:00,2021-10-04 16:06:54+00:00,flevopark_13_,15283.0
388,flevopark_13_audio1_2021-10-05_05-00-00_(23),2021-10-05 05:00:00+00:00,2021-10-05 05:06:21+00:00,flevopark_13_,-31500.5
389,flevopark_2_audio1_2021-12-16_16-00-00_(0),2021-12-16 16:00:00+00:00,2021-12-16 18:23:09+00:00,flevopark_2_,-640921.5
390,flevopark_2_audio1_2021-09-10_09-32-40_(4),2021-09-10 09:32:40+00:00,2021-09-10 11:55:49+00:00,flevopark_2_,13709.5
391,flevopark_2_audio1_2021-09-10_04-46-20_(2),2021-09-10 04:46:20+00:00,2021-09-10 07:09:29+00:00,flevopark_2_,-14999.5
392,flevopark_2_audio1_2021-09-11_04-46-22_(13),2021-09-11 04:46:22+00:00,2021-09-11 07:09:31+00:00,flevopark_2_,-18392.5
393,flevopark_2_audio1_2021-09-11_02-23-12_(12),2021-09-11 02:23:12+00:00,2021-09-11 04:46:21+00:00,flevopark_2_,-9802.5
394,flevopark_2_audio1_2021-09-13_00-00-00_(19),2021-09-13 00:00:00+00:00,2021-09-13 00:11:19+00:00,flevopark_2_,-4903.5
395,flevopark_2_audio1_2021-09-15_00-00-00_(21),2021-09-15 00:00:00+00:00,2021-09-15 00:08:00+00:00,flevopark_2_,4176.0
396,flevopark_2_audio1_2021-09-20_00-00-00_(26),2021-09-20 00:00:00+00:00,2021-09-20 00:02:30+00:00,flevopark_2_,88206.0
397,flevopark_2_audio1_2021-09-11_14-19-02_(17),2021-09-11 14:19:02+00:00,2021-09-11 16:14:02+00:00,flevopark_2_,25512.0
398,flevopark_2_audio1_2021-09-11_11-55-52_(16),2021-09-11 11:55:52+00:00,2021-09-11 14:19:01+00:00,flevopark_2_,33257.5
399,flevopark_2_audio1_2021-09-29_07-23-10_(32),2021-09-29 07:23:10+00:00,2021-09-29 09:00:00+00:00,flevopark_2_,33154.0
400,flevopark_2_audio1_2021-09-29_20-46-20_(35),2021-09-29 20:46:20+00:00,2021-09-29 22:00:00+00:00,flevopark_2_,-11335.0
401,flevopark_2_audio1_2021-09-29_18-23-10_(34),2021-09-29 18:23:10+00:00,2021-09-29 20:46:19+00:00,flevopark_2_,-4829.5
402,flevopark_2_audio1_2021-09-30_16-00-00_(38),2021-09-30 16:00:00+00:00,2021-09-30 18:23:09+00:00,flevopark_2_,30490.5
403,flevopark_2_audio1_2021-12-16_18-23-10_(1),2021-12-16 18:23:10+00:00,2021-12-16 20:46:19+00:00,flevopark_2_,-649511.5
404,flevopark_2_audio1_2021-12-16_20-46-20_(2),2021-12-16 20:46:20+00:00,2021-12-16 22:00:00+00:00,flevopark_2_,-656017.0
405,flevopark_2_audio1_2021-09-10_02-23-10_(1),2021-09-10 02:23:10+00:00,2021-09-10 04:46:19+00:00,flevopark_2_,-6409.5
406,flevopark_2_audio1_2021-09-10_11-55-50_(5),2021-09-10 11:55:50+00:00,2021-09-10 14:18:59+00:00,flevopark_2_,5119.5
407,flevopark_2_audio1_2021-09-10_07-09-30_(3),2021-09-10 07:09:30+00:00,2021-09-10 09:32:39+00:00,flevopark_2_,22299.5
408,flevopark_2_audio1_2021-09-10_16-42-10_(7),2021-09-10 16:42:10+00:00,2021-09-10 19:05:19+00:00,flevopark_2_,-6258.5
409,flevopark_2_audio1_2021-09-10_23-51-40_(10),2021-09-10 23:51:40+00:00,2021-09-11 00:00:00+00:00,flevopark_2_,499.0
410,flevopark_2_audio1_2021-09-11_07-09-32_(14),2021-09-11 07:09:32+00:00,2021-09-11 09:32:41+00:00,flevopark_2_,-26982.5
411,flevopark_2_audio1_2021-09-11_09-32-42_(15),2021-09-11 09:32:42+00:00,2021-09-11 11:55:51+00:00,flevopark_2_,-35572.5
412,flevopark_2_audio1_2021-09-18_00-00-00_(24),2021-09-18 00:00:00+00:00,2021-09-18 00:04:11+00:00,flevopark_2_,-9521.5
413,flevopark_2_audio1_2021-09-21_00-00-00_(27),2021-09-21 00:00:00+00:00,2021-09-21 00:01:26+00:00,flevopark_2_,1838.0
414,flevopark_2_audio1_2021-09-16_00-00-00_(22),2021-09-16 00:00:00+00:00,2021-09-16 00:06:01+00:00,flevopark_2_,-3720.5
415,flevopark_2_audio1_2021-09-14_00-00-00_(20),2021-09-14 00:00:00+00:00,2021-09-14 00:08:23+00:00,flevopark_2_,74246.5
416,flevopark_2_audio1_2021-09-22_00-00-00_(28),2021-09-22 00:00:00+00:00,2021-09-22 00:00:23+00:00,flevopark_2_,-4056.5
417,flevopark_2_audio1_2021-09-17_00-00-00_(23),2021-09-17 00:00:00+00:00,2021-09-17 00:05:15+00:00,flevopark_2_,-68610.5
418,flevopark_2_audio1_2021-09-23_00-00-00_(29),2021-09-23 00:00:00+00:00,2021-09-23 00:00:00+00:00,flevopark_2_,-11470.0
419,flevopark_2_audio1_2021-09-19_00-00-00_(25),2021-09-19 00:00:00+00:00,2021-09-19 00:03:40+00:00,flevopark_2_,-95906.0
420,flevopark_2_audio1_2021-09-29_05-00-00_(31),2021-09-29 05:00:00+00:00,2021-09-29 07:23:09+00:00,flevopark_2_,40354.5
421,flevopark_2_audio1_2021-09-30_07-23-10_(37),2021-09-30 07:23:10+00:00,2021-09-30 09:00:00+00:00,flevopark_2_,-13553.0
422,flevopark_2_audio1_2021-09-30_18-23-10_(39),2021-09-30 18:23:10+00:00,2021-09-30 20:46:19+00:00,flevopark_2_,21900.5
423,flevopark_2_audio1_2021-09-30_05-00-00_(36),2021-09-30 05:00:00+00:00,2021-09-30 07:23:09+00:00,flevopark_2_,-6352.5
424,flevopark_3_audio1_2021-11-21_16-00-00_(6),2021-11-21 16:00:00+00:00,2021-11-21 16:03:20+00:00,flevopark_3_,-42140.0
425,flevopark_3_audio1_2021-11-22_16-00-00_(8),2021-11-22 16:00:00+00:00,2021-11-22 16:02:02+00:00,flevopark_3_,90873.0
426,flevopark_3_audio1_2021-11-24_05-00-00_(11),2021-11-24 05:00:00+00:00,2021-11-24 05:01:07+00:00,flevopark_3_,9269.5
427,flevopark_3_audio1_2021-11-20_05-00-00_(3),2021-11-20 05:00:00+00:00,2021-11-20 05:05:49+00:00,flevopark_3_,83785.5
428,flevopark_3_audio1_2021-12-16_16-00-00_(0),2021-12-16 16:00:00+00:00,2021-12-16 18:23:09+00:00,flevopark_3_,-553360.5
429,flevopark_3_audio1_2021-11-11_20-46-20_(13),2021-11-11 20:46:20+00:00,2021-11-11 22:00:00+00:00,flevopark_3_,77757.0
430,flevopark_3_audio1_2021-11-11_16-00-00_(11),2021-11-11 16:00:00+00:00,2021-11-11 18:23:09+00:00,flevopark_3_,-63773.5
431,flevopark_3_audio1_2021-11-12_05-00-00_(14),2021-11-12 05:00:00+00:00,2021-11-12 07:23:09+00:00,flevopark_3_,46052.5
432,flevopark_3_audio1_2021-11-12_07-23-10_(15),2021-11-12 07:23:10+00:00,2021-11-12 09:00:00+00:00,flevopark_3_,38852.0
433,flevopark_3_audio1_2021-11-12_20-46-20_(18),2021-11-12 20:46:20+00:00,2021-11-12 22:00:00+00:00,flevopark_3_,-8643.0
434,flevopark_3_audio1_2021-11-13_16-00-00_(21),2021-11-13 16:00:00+00:00,2021-11-13 18:23:09+00:00,flevopark_3_,4473.5
435,flevopark_3_audio1_2021-11-15_07-23-10_(30),2021-11-15 07:23:10+00:00,2021-11-15 09:00:00+00:00,flevopark_3_,-3196.0
436,flevopark_3_audio1_2021-11-16_05-00-00_(34),2021-11-16 05:00:00+00:00,2021-11-16 07:23:09+00:00,flevopark_3_,-38171.5
437,flevopark_3_audio1_2021-11-16_16-00-00_(36),2021-11-16 16:00:00+00:00,2021-11-16 18:23:09+00:00,flevopark_3_,-77771.5
438,flevopark_3_audio1_2021-11-16_18-23-10_(37),2021-11-16 18:23:10+00:00,2021-11-16 20:46:19+00:00,flevopark_3_,81890.5
439,flevopark_3_audio1_2021-11-18_16-00-00_(0),2021-11-18 16:00:00+00:00,2021-11-18 16:10:00+00:00,flevopark_3_,-78325.0
440,flevopark_3_audio1_2021-11-21_05-00-00_(5),2021-11-21 05:00:00+00:00,2021-11-21 05:04:15+00:00,flevopark_3_,-2567.5
441,flevopark_3_audio1_2021-11-22_05-00-00_(7),2021-11-22 05:00:00+00:00,2021-11-22 05:02:43+00:00,flevopark_3_,-88921.5
442,flevopark_3_audio1_2021-11-23_05-00-00_(9),2021-11-23 05:00:00+00:00,2021-11-23 05:01:48+00:00,flevopark_3_,44080.0
443,flevopark_3_audio1_2021-11-23_16-00-00_(10),2021-11-23 16:00:00+00:00,2021-11-23 16:01:32+00:00,flevopark_3_,4488.0
444,flevopark_3_audio1_2021-11-20_16-00-00_(4),2021-11-20 16:00:00+00:00,2021-11-20 16:04:50+00:00,flevopark_3_,44215.0
445,flevopark_3_audio1_2021-12-16_18-23-10_(1),2021-12-16 18:23:10+00:00,2021-12-16 20:46:19+00:00,flevopark_3_,-561950.5
446,flevopark_3_audio1_2021-12-16_20-46-20_(2),2021-12-16 20:46:20+00:00,2021-12-16 22:00:00+00:00,flevopark_3_,-568456.0
447,flevopark_3_audio1_2021-11-11_18-23-10_(12),2021-11-11 18:23:10+00:00,2021-11-11 20:46:19+00:00,flevopark_3_,-72363.5
448,flevopark_3_audio1_2021-11-12_16-00-00_(16),2021-11-12 16:00:00+00:00,2021-11-12 18:23:09+00:00,flevopark_3_,6452.5
449,flevopark_3_audio1_2021-11-13_05-00-00_(19),2021-11-13 05:00:00+00:00,2021-11-13 07:23:09+00:00,flevopark_3_,-40347.5
450,flevopark_3_audio1_2021-11-13_07-23-10_(20),2021-11-13 07:23:10+00:00,2021-11-13 09:00:00+00:00,flevopark_3_,36873.0
451,flevopark_3_audio1_2021-11-13_20-46-20_(23),2021-11-13 20:46:20+00:00,2021-11-13 22:00:00+00:00,flevopark_3_,-10622.0
452,flevopark_3_audio1_2021-11-14_07-23-10_(25),2021-11-14 07:23:10+00:00,2021-11-14 09:00:00+00:00,flevopark_3_,-14384.0
453,flevopark_3_audio1_2021-11-14_05-00-00_(24),2021-11-14 05:00:00+00:00,2021-11-14 07:23:09+00:00,flevopark_3_,-7183.5
454,flevopark_3_audio1_2021-11-14_20-46-20_(28),2021-11-14 20:46:20+00:00,2021-11-14 22:00:00+00:00,flevopark_3_,-13701.0
455,flevopark_3_audio1_2021-11-14_18-23-10_(27),2021-11-14 18:23:10+00:00,2021-11-14 20:46:19+00:00,flevopark_3_,-7195.5
456,flevopark_3_audio1_2021-11-16_07-23-10_(35),2021-11-16 07:23:10+00:00,2021-11-16 09:00:00+00:00,flevopark_3_,-45372.0
457,flevopark_3_audio1_2021-11-16_20-46-20_(38),2021-11-16 20:46:20+00:00,2021-11-16 22:00:00+00:00,flevopark_3_,75385.0
458,flevopark_3_audio1_2021-11-17_16-00-00_(40),2021-11-17 16:00:00+00:00,2021-11-17 16:20:07+00:00,flevopark_3_,7771.5
459,flevopark_3_audio1_2021-11-15_20-46-20_(33),2021-11-15 20:46:20+00:00,2021-11-15 22:00:00+00:00,flevopark_3_,-6467.0
460,flevopark_3_audio1_2021-11-18_05-00-00_(41),2021-11-18 05:00:00+00:00,2021-11-18 05:11:50+00:00,flevopark_3_,-38780.0
461,flevopark_3_audio1_2021-11-18_16-00-00_(42),2021-11-18 16:00:00+00:00,2021-11-18 16:10:00+00:00,flevopark_3_,-78325.0
462,flevopark_3_audio1_2021-11-17_05-00-00_(39),2021-11-17 05:00:00+00:00,2021-11-17 05:40:07+00:00,flevopark_3_,46771.5
463,flevopark_4_audio1_2021-12-15_16-00-00_(29),2021-12-15 16:00:00+00:00,2021-12-15 16:23:19+00:00,flevopark_4_,-945474.5
464,flevopark_4_audio1_2021-12-16_05-00-00_(30),2021-12-16 05:00:00+00:00,2021-12-16 05:15:10+00:00,flevopark_4_,-992030.0
465,flevopark_4_audio1_2021-12-09_16-00-00_(0),2021-12-09 16:00:00+00:00,2021-12-09 18:23:09+00:00,flevopark_4_,-430669.5
466,flevopark_4_audio1_2021-12-09_18-23-10_(1),2021-12-09 18:23:10+00:00,2021-12-09 20:46:19+00:00,flevopark_4_,-439259.5
467,flevopark_4_audio1_2021-12-09_20-46-20_(2),2021-12-09 20:46:20+00:00,2021-12-09 22:00:00+00:00,flevopark_4_,-445765.0
468,flevopark_4_audio1_2021-12-10_05-00-00_(3),2021-12-10 05:00:00+00:00,2021-12-10 07:23:09+00:00,flevopark_4_,-477469.5
469,flevopark_4_audio1_2021-12-10_07-23-10_(4),2021-12-10 07:23:10+00:00,2021-12-10 09:00:00+00:00,flevopark_4_,-484670.0
470,flevopark_4_audio1_2021-12-10_16-00-00_(5),2021-12-10 16:00:00+00:00,2021-12-10 18:23:09+00:00,flevopark_4_,-517069.5
471,flevopark_4_audio1_2021-12-10_20-46-20_(7),2021-12-10 20:46:20+00:00,2021-12-10 22:00:00+00:00,flevopark_4_,-532165.0
472,flevopark_4_audio1_2021-12-11_07-23-10_(9),2021-12-11 07:23:10+00:00,2021-12-11 09:00:00+00:00,flevopark_4_,-571070.0
473,flevopark_4_audio1_2021-12-11_18-23-10_(11),2021-12-11 18:23:10+00:00,2021-12-11 20:46:19+00:00,flevopark_4_,-612059.5
474,flevopark_4_audio1_2021-12-11_20-46-20_(12),2021-12-11 20:46:20+00:00,2021-12-11 22:00:00+00:00,flevopark_4_,-618565.0
475,flevopark_4_audio1_2021-12-16_20-46-20_(33),2021-12-16 20:46:20+00:00,2021-12-16 22:00:00+00:00,flevopark_4_,-1050565.0
476,flevopark_4_audio1_2021-12-10_18-23-10_(6),2021-12-10 18:23:10+00:00,2021-12-10 20:46:19+00:00,flevopark_4_,-525659.5
477,flevopark_4_audio1_2021-12-11_05-00-00_(8),2021-12-11 05:00:00+00:00,2021-12-11 07:23:09+00:00,flevopark_4_,-563869.5
478,flevopark_4_audio1_2021-12-11_16-00-00_(10),2021-12-11 16:00:00+00:00,2021-12-11 18:23:09+00:00,flevopark_4_,-603469.5
479,flevopark_4_audio1_2021-12-13_05-00-00_(18),2021-12-13 05:00:00+00:00,2021-12-13 07:23:09+00:00,flevopark_4_,-736669.5
480,flevopark_4_audio1_2021-12-13_07-23-10_(19),2021-12-13 07:23:10+00:00,2021-12-13 09:00:00+00:00,flevopark_4_,-743870.0
481,flevopark_4_audio1_2021-12-13_16-00-00_(20),2021-12-13 16:00:00+00:00,2021-12-13 18:23:09+00:00,flevopark_4_,-776269.5
482,flevopark_4_audio1_2021-12-13_18-23-10_(21),2021-12-13 18:23:10+00:00,2021-12-13 20:46:19+00:00,flevopark_4_,-784859.5
483,flevopark_4_audio1_2021-12-13_20-46-20_(22),2021-12-13 20:46:20+00:00,2021-12-13 22:00:00+00:00,flevopark_4_,-791365.0
484,flevopark_4_audio1_2021-12-15_05-00-00_(28),2021-12-15 05:00:00+00:00,2021-12-15 06:37:46+00:00,flevopark_4_,-908108.0
485,flevopark_4_audio1_2021-12-16_16-00-00_(31),2021-12-16 16:00:00+00:00,2021-12-16 18:23:09+00:00,flevopark_4_,-1035469.5
486,flevopark_4_audio1_2021-12-16_18-23-10_(32),2021-12-16 18:23:10+00:00,2021-12-16 20:46:19+00:00,flevopark_4_,-1044059.5
487,flevopark_5_audio1_2021-12-16_16-00-00_(0),2021-12-16 16:00:00+00:00,2021-12-16 18:23:09+00:00,flevopark_5_,-172565.5
488,flevopark_5_audio1_2021-12-16_18-23-10_(1),2021-12-16 18:23:10+00:00,2021-12-16 20:46:19+00:00,flevopark_5_,-181155.5
489,flevopark_5_audio1_2021-11-18_16-00-00_(0),2021-11-18 16:00:00+00:00,2021-11-18 18:23:09+00:00,flevopark_5_,266801.5
490,flevopark_5_audio1_2021-11-19_05-00-00_(3),2021-11-19 05:00:00+00:00,2021-11-19 07:23:09+00:00,flevopark_5_,220001.5
491,flevopark_5_audio1_2021-11-19_16-00-00_(5),2021-11-19 16:00:00+00:00,2021-11-19 18:23:09+00:00,flevopark_5_,180401.5
492,flevopark_5_audio1_2021-11-20_16-00-00_(10),2021-11-20 16:00:00+00:00,2021-11-20 18:23:09+00:00,flevopark_5_,94001.5
493,flevopark_5_audio1_2021-11-21_07-23-10_(14),2021-11-21 07:23:10+00:00,2021-11-21 09:00:00+00:00,flevopark_5_,40001.0
494,flevopark_5_audio1_2021-11-21_05-00-00_(13),2021-11-21 05:00:00+00:00,2021-11-21 07:23:09+00:00,flevopark_5_,47201.5
495,flevopark_5_audio1_2021-11-21_16-00-00_(15),2021-11-21 16:00:00+00:00,2021-11-21 18:23:09+00:00,flevopark_5_,7601.5
496,flevopark_5_audio1_2021-11-22_05-00-00_(18),2021-11-22 05:00:00+00:00,2021-11-22 07:23:09+00:00,flevopark_5_,-39198.5
497,flevopark_5_audio1_2021-11-22_16-00-00_(20),2021-11-22 16:00:00+00:00,2021-11-22 18:23:09+00:00,flevopark_5_,-78798.5
498,flevopark_5_audio1_2021-11-22_18-23-10_(21),2021-11-22 18:23:10+00:00,2021-11-22 20:46:19+00:00,flevopark_5_,-87388.5
499,flevopark_5_audio1_2021-11-23_07-23-10_(24),2021-11-23 07:23:10+00:00,2021-11-23 09:00:00+00:00,flevopark_5_,-132799.0
500,flevopark_5_audio1_2021-11-23_20-46-20_(27),2021-11-23 20:46:20+00:00,2021-11-23 22:00:00+00:00,flevopark_5_,-180294.0
501,flevopark_5_audio1_2021-11-23_18-23-10_(26),2021-11-23 18:23:10+00:00,2021-11-23 20:46:19+00:00,flevopark_5_,-173788.5
502,flevopark_5_audio1_2021-09-10_11-55-50_(36),2021-09-10 11:55:50+00:00,2021-09-10 14:18:59+00:00,flevopark_5_,4786913.5
503,flevopark_5_audio1_2021-09-10_23-51-40_(41),2021-09-10 23:51:40+00:00,2021-09-11 00:00:00+00:00,flevopark_5_,4748008.0
504,flevopark_5_audio1_2021-09-10_09-32-40_(35),2021-09-10 09:32:40+00:00,2021-09-10 11:55:49+00:00,flevopark_5_,4795503.5
505,flevopark_5_audio1_2021-09-10_14-19-00_(37),2021-09-10 14:19:00+00:00,2021-09-10 16:42:09+00:00,flevopark_5_,4778323.5
506,flevopark_5_audio1_2021-09-11_02-23-12_(43),2021-09-11 02:23:12+00:00,2021-09-11 04:46:21+00:00,flevopark_5_,4734871.5
507,flevopark_5_audio1_2021-09-10_19-05-20_(39),2021-09-10 19:05:20+00:00,2021-09-10 21:28:29+00:00,flevopark_5_,4761143.5
508,flevopark_5_audio1_2021-09-11_00-00-02_(42),2021-09-11 00:00:02+00:00,2021-09-11 02:23:11+00:00,flevopark_5_,4743461.5
509,flevopark_5_audio1_2021-11-11_18-23-10_(62),2021-11-11 18:23:10+00:00,2021-11-11 20:46:19+00:00,flevopark_5_,119616.5
510,flevopark_5_audio1_2021-11-12_07-23-10_(65),2021-11-12 07:23:10+00:00,2021-11-12 09:00:00+00:00,flevopark_5_,74206.0
511,flevopark_5_audio1_2021-11-12_20-46-20_(68),2021-11-12 20:46:20+00:00,2021-11-12 22:00:00+00:00,flevopark_5_,26711.0
512,flevopark_5_audio1_2021-11-12_16-00-00_(66),2021-11-12 16:00:00+00:00,2021-11-12 18:23:09+00:00,flevopark_5_,41806.5
513,flevopark_5_audio1_2021-11-13_07-23-10_(70),2021-11-13 07:23:10+00:00,2021-11-13 09:00:00+00:00,flevopark_5_,-12194.0
514,flevopark_5_audio1_2021-11-13_16-00-00_(71),2021-11-13 16:00:00+00:00,2021-11-13 18:23:09+00:00,flevopark_5_,-44593.5
515,flevopark_5_audio1_2021-11-18_05-00-00_(91),2021-11-18 05:00:00+00:00,2021-11-18 05:12:34+00:00,flevopark_5_,310319.0
516,flevopark_5_audio1_2021-11-17_16-00-00_(90),2021-11-17 16:00:00+00:00,2021-11-17 16:21:23+00:00,flevopark_5_,356854.5
517,flevopark_5_audio1_2021-09-13_00-00-00_(51),2021-09-13 00:00:00+00:00,2021-09-13 00:11:57+00:00,flevopark_5_,4574599.5
518,flevopark_5_audio1_2021-09-16_00-00-00_(54),2021-09-16 00:00:00+00:00,2021-09-16 00:06:10+00:00,flevopark_5_,4315573.0
519,flevopark_5_audio1_2021-09-18_00-00-00_(56),2021-09-18 00:00:00+00:00,2021-09-18 00:04:16+00:00,flevopark_5_,4142830.0
520,flevopark_5_audio1_2021-09-20_00-00-00_(58),2021-09-20 00:00:00+00:00,2021-09-20 00:02:30+00:00,flevopark_5_,3970083.0
521,flevopark_5_audio1_2021-09-22_00-00-00_(60),2021-09-22 00:00:00+00:00,2021-09-22 00:00:17+00:00,flevopark_5_,3797349.5
522,flevopark_5_audio1_2021-09-11_16-42-12_(49),2021-09-11 16:42:12+00:00,2021-09-11 17:24:07+00:00,flevopark_5_,4686368.5
523,flevopark_5_audio1_2021-11-11_20-46-20_(63),2021-11-11 20:46:20+00:00,2021-11-11 22:00:00+00:00,flevopark_5_,113111.0
524,flevopark_5_audio1_2021-12-16_20-46-20_(2),2021-12-16 20:46:20+00:00,2021-12-16 22:00:00+00:00,flevopark_5_,-187661.0
525,flevopark_5_audio1_2021-11-18_20-46-20_(2),2021-11-18 20:46:20+00:00,2021-11-18 22:00:00+00:00,flevopark_5_,251706.0
526,flevopark_5_audio1_2021-11-18_18-23-10_(1),2021-11-18 18:23:10+00:00,2021-11-18 20:46:19+00:00,flevopark_5_,258211.5
527,flevopark_5_audio1_2021-11-19_07-23-10_(4),2021-11-19 07:23:10+00:00,2021-11-19 09:00:00+00:00,flevopark_5_,212801.0
528,flevopark_5_audio1_2021-11-19_20-46-20_(7),2021-11-19 20:46:20+00:00,2021-11-19 22:00:00+00:00,flevopark_5_,165306.0
529,flevopark_5_audio1_2021-11-20_05-00-00_(8),2021-11-20 05:00:00+00:00,2021-11-20 07:23:09+00:00,flevopark_5_,133601.5
530,flevopark_5_audio1_2021-11-19_18-23-10_(6),2021-11-19 18:23:10+00:00,2021-11-19 20:46:19+00:00,flevopark_5_,171811.5
531,flevopark_5_audio1_2021-11-20_07-23-10_(9),2021-11-20 07:23:10+00:00,2021-11-20 09:00:00+00:00,flevopark_5_,126401.0
532,flevopark_5_audio1_2021-11-20_18-23-10_(11),2021-11-20 18:23:10+00:00,2021-11-20 20:46:19+00:00,flevopark_5_,85411.5
533,flevopark_5_audio1_2021-11-20_20-46-20_(12),2021-11-20 20:46:20+00:00,2021-11-20 22:00:00+00:00,flevopark_5_,78906.0
534,flevopark_5_audio1_2021-11-21_20-46-20_(17),2021-11-21 20:46:20+00:00,2021-11-21 22:00:00+00:00,flevopark_5_,-7494.0
535,flevopark_5_audio1_2021-11-22_07-23-10_(19),2021-11-22 07:23:10+00:00,2021-11-22 09:00:00+00:00,flevopark_5_,-46399.0
536,flevopark_5_audio1_2021-11-22_20-46-20_(22),2021-11-22 20:46:20+00:00,2021-11-22 22:00:00+00:00,flevopark_5_,-93894.0
537,flevopark_5_audio1_2021-11-23_05-00-00_(23),2021-11-23 05:00:00+00:00,2021-11-23 07:23:09+00:00,flevopark_5_,-125598.5
538,flevopark_5_audio1_2021-11-23_16-00-00_(25),2021-11-23 16:00:00+00:00,2021-11-23 18:23:09+00:00,flevopark_5_,-165198.5
539,flevopark_5_audio1_2021-11-24_05-00-00_(28),2021-11-24 05:00:00+00:00,2021-11-24 06:00:15+00:00,flevopark_5_,-209511.5
540,flevopark_5_audio1_2021-09-10_07-09-30_(34),2021-09-10 07:09:30+00:00,2021-09-10 09:32:39+00:00,flevopark_5_,4804093.5
541,flevopark_5_audio1_2021-09-10_16-42-10_(38),2021-09-10 16:42:10+00:00,2021-09-10 19:05:19+00:00,flevopark_5_,4769733.5
542,flevopark_5_audio1_2021-09-10_04-46-20_(33),2021-09-10 04:46:20+00:00,2021-09-10 07:09:29+00:00,flevopark_5_,4812683.5
